Number of Samples,Number of Expert Queries,Mean Distance Travelled,STDEV Distance Travelled,Mean Reward,STDEV Reward
409739,409239,131.58690470533932,0.0,20.800000000000455,3.552713678800501e-15
411819,411319,118.88164042005022,1.4210854715202004e-14,19.32000000000022,0.0
413751,413251,35.00209750763055,7.105427357601002e-15,5.37999999999993,0.0
414289,413789,57.94036932947372,7.105427357601002e-15,8.61999999999986,0.0
415151,414651,57.03879565487065,0.0,8.529999999999863,0.0
416004,415504,138.21341274619735,2.842170943040401e-14,21.61000000000058,0.0
418165,417665,141.56348758822446,0.0,22.29000000000068,3.552713678800501e-15
420394,419894,131.04660759267614,0.0,20.840000000000458,0.0
422478,421978,126.2498524986717,0.0,20.110000000000348,3.552713678800501e-15
424489,423989,52.71254276739044,7.105427357601002e-15,7.859999999999876,8.881784197001252e-16
425275,424775,52.17659697862266,7.105427357601002e-15,7.809999999999877,8.881784197001252e-16
426056,425556,130.6815203187834,0.0,20.97000000000048,0.0
428153,427653,143.9052897676688,0.0,22.85000000000077,3.552713678800501e-15
430438,429938,55.93609871155492,7.105427357601002e-15,8.409999999999865,0.0
431279,430779,52.399217817544425,7.105427357601002e-15,7.909999999999878,1.7763568394002505e-15
432070,431570,136.00555554874907,0.0,21.530000000000566,0.0
434223,433723,40.01008472513155,0.0,6.079999999999915,0.0
434831,434331,126.30934250461674,1.4210854715202004e-14,20.34000000000038,0.0
436865,436365,137.1111031274376,2.842170943040401e-14,21.850000000000616,0.0
439050,438550,56.554300145207925,0.0,8.479999999999864,0.0
439898,439398,145.30851888332467,0.0,22.84000000000077,0.0
442182,441682,161.2864907657743,0.0,25.32000000000116,0.0
444714,444214,52.33676339474065,0.0,7.739999999999879,0.0
445488,444988,58.438373010299095,0.0,8.75999999999986,1.7763568394002505e-15
446364,445864,145.13278930084087,0.0,22.870000000000775,0.0
448651,448151,141.787263240635,2.842170943040401e-14,22.33000000000069,0.0
450884,450384,52.6995497440857,7.105427357601002e-15,7.819999999999878,0.0
451666,451166,131.99804240681374,0.0,20.97000000000048,0.0
453763,453263,52.26149332573036,0.0,7.759999999999879,0.0
454539,454039,137.4221136605798,2.842170943040401e-14,21.60000000000058,3.552713678800501e-15
456699,456199,82.6472177792205,1.4210854715202004e-14,12.95999999999977,1.7763568394002505e-15
457995,457495,83.88760477949847,0.0,13.199999999999765,1.7763568394002505e-15
459315,458815,63.02392281094033,0.0,9.489999999999842,0.0
460264,459764,56.95669263142931,0.0,8.479999999999864,0.0
461112,460612,12.303333282470717,0.0,1.9900000000000015,0.0
461311,460811,56.55665499775553,0.0,8.409999999999865,0.0
462152,461652,161.10552823066703,0.0,25.26000000000115,0.0
464678,464178,106.69026454594189,0.0,16.899999999999842,0.0
466368,465868,154.6973417396943,0.0,24.300000000001,0.0
468798,468298,287.1757342052679,0.0,45.059999999999604,0.0
473304,472804,130.4050004398132,0.0,20.86000000000046,0.0
475390,474890,159.79309495913418,2.842170943040401e-14,24.960000000001106,3.552713678800501e-15
477886,477386,131.23061693062618,0.0,20.78000000000045,0.0
479964,479464,52.598709250549874,0.0,7.869999999999877,0.0
480751,480251,58.84310070512934,0.0,8.66999999999986,0.0
481618,481118,144.09545752171786,0.0,22.870000000000775,0.0
483905,483405,131.19777892457634,0.0,20.700000000000436,0.0
485975,485475,131.4862820905284,0.0,20.92000000000047,0.0
488067,487567,74.25547038167144,0.0,11.4699999999998,0.0
489214,488714,33.30259134886303,7.105427357601002e-15,5.179999999999934,0.0
489732,489232,135.7249188028232,2.842170943040401e-14,21.490000000000556,3.552713678800501e-15
491881,491381,130.52937307159502,0.0,20.890000000000466,0.0
493970,493470,19.126798297826383,0.0,3.089999999999978,0.0
494279,493779,106.43880828594516,1.4210854715202004e-14,16.909999999999847,3.552713678800501e-15
495970,495470,160.31974660476243,0.0,25.060000000001118,0.0
498476,497976,124.6276023157923,0.0,20.01000000000033,0.0
500477,499977,138.1826959020487,2.842170943040401e-14,21.79000000000061,3.552713678800501e-15
502656,502156,42.226979702405444,7.105427357601002e-15,6.369999999999908,8.881784197001252e-16
503293,502793,146.5504041333699,2.842170943040401e-14,23.08000000000081,0.0
505601,505101,56.25666858633927,7.105427357601002e-15,8.419999999999863,1.7763568394002505e-15
506443,505943,52.012706108092445,0.0,7.729999999999879,8.881784197001252e-16
507216,506716,52.27259070553032,0.0,7.759999999999879,0.0
507992,507492,160.4912669681923,0.0,25.21000000000114,0.0
510513,510013,134.0919706073892,0.0,21.24000000000052,0.0
512637,512137,133.60740534896314,0.0,21.33000000000053,3.552713678800501e-15
514770,514270,133.2492614966099,2.842170943040401e-14,21.070000000000498,3.552713678800501e-15
516877,516377,141.60145075998702,2.842170943040401e-14,22.29000000000068,3.552713678800501e-15
519106,518606,52.57459769181977,0.0,7.839999999999877,0.0
519890,519390,131.83841427262615,2.842170943040401e-14,20.83000000000046,3.552713678800501e-15
521973,521473,51.70551142319839,7.105427357601002e-15,7.779999999999878,8.881784197001252e-16
522751,522251,52.21716084950252,7.105427357601002e-15,7.729999999999879,8.881784197001252e-16
523524,523024,63.18741922315697,0.0,9.499999999999842,0.0
524474,523974,58.77952251108743,0.0,8.789999999999855,1.7763568394002505e-15
525353,524853,52.21421104091088,0.0,7.76999999999988,8.881784197001252e-16
526130,525630,141.2136487453202,0.0,22.280000000000683,0.0
528358,527858,159.43416612449616,0.0,25.00000000000111,0.0
530858,530358,136.52090484389032,0.0,21.640000000000583,0.0
533022,532522,142.0549207495298,0.0,22.600000000000733,0.0
535282,534782,141.15282782252777,0.0,22.180000000000668,0.0
537500,537000,138.6240441896317,2.842170943040401e-14,21.830000000000613,0.0
539683,539183,143.73342580092813,2.842170943040401e-14,22.71000000000075,0.0
